stop_id,stop_cause,service_area,subject_race,subject_sex,subject_age,date_time,sd_resident,arrested,searched,obtained_consent,contraband_found,property_seized,action,search_type,search_basis
109477,Moving Violation,110,W,M,56,10/19/2017 13:39,Y,N,Y,N,N,N,Citation,Vehicle,Inventory Search (prior to impound)
109626,Equipment Violation,120,B,M,36,10/19/2017 13:57,Y,N,N,,,,Citation,,
109722,Equipment Violation,120,B,M,36,10/19/2017 14:06,Y,Y,N,,,,Citation,,
110799,Moving Violation,Unknown,A,M,50,10/19/2017 15:17,Y,N,N,,N,N,Citation,,
111338,Equipment Violation,610,H,M,43,10/19/2017 15:53,N,N,N,,,,Verbal Warning,,
111479,Moving Violation,110,H,F,20,10/19/2017 16:02,Y,N,N,,,,Citation,,
111906,Equipment Violation,320,W,M,34,10/19/2017 16:26,Y,N,N,,,,Citation,,
112052,Radio Call,820,H,M,30,10/19/2017 16:36,N,N,N,,,,none,,
112080,Moving Violation,310,H,F,51,10/19/2017 16:39,Y,N,N,,,,Verbal Warning,,
112093,Moving Violation,810,W,M,56,10/19/2017 16:43,N,N,N,,,,Citation,,
112226,Equipment Violation,240,W,F,36,10/19/2017 16:50,Y,N,N,,,,Verbal Warning,,
112647,Moving Violation,310,H,M,44,10/19/2017 17:09,Y,N,N,,,,Citation,,
112668,Equipment Violation,240,W,M,34,10/19/2017 17:08,Y,N,N,,,,"Written Warning, W-2240661",,
112733,Equipment Violation,440,J,M,32,10/19/2017 17:13,Y,N,N,N,N,N,Citation,,
112734,Suspect Info,930,W,F,33,10/19/2017 17:13,Y,N,N,,,,CC ,,
112963,Equipment Violation,310,H,M,43,10/19/2017 17:26,N,N,N,,,,Citation,,
113070,Moving Violation,520,W,M,66,10/19/2017 17:35,N,N,N,,,,Citation,,
113410,Moving Violation,Unknown,W,M,33,10/19/2017 18:16,Y,N,N,,,,Written Warning,,
113711,Moving Violation,320,H,M,41,10/19/2017 18:41,Y,N,N,,,,Citation,,
114188,Moving Violation,320,B,F,26,10/19/2017 19:13,Y,N,N,,,,Field Interview,,
114385,Equipment Violation,430,B,M,45,10/19/2017 19:21,Y,N,N,,,,Verbal Warning,,
114408,Moving Violation,240,W,M,86,10/19/2017 19:22,Y,N,N,,,,Verbal Warning,,
114443,Equipment Violation,120,W,M,32,10/19/2017 19:23,Y,N,N,,,,Verbal Warning,,
114523,Equipment Violation,120,H,M,45,10/19/2017 19:09,Y,N,N,,,,Verbal Warning,,
114679,Moving Violation,320,W,M,47,10/19/2017 19:33,N,N,N,,,,Verbal Warning,,
115202,Moving Violation,320,W,F,55,10/19/2017 20:06,N,N,N,,,,Field Interview,,
115233,Moving Violation,930,O,M,40,10/19/2017 20:07,Y,N,N,,,,Verbal Warning,,
115305,Equipment Violation,930,H,M,61,10/19/2017 20:13,Y,N,N,,,,"Field Interview, Verbal Warning",,
115306,Equipment Violation,320,J,F,35,10/19/2017 20:12,Y,N,N,,,,Verbal Warning,,
115309,Moving Violation,120,W,F,31,10/19/2017 20:10,Y,N,N,,,,Citation,,
115361,Moving Violation,440,H,M,24,10/19/2017 20:16,Y,N,N,N,N,N,Verbal Warning,,
115399,Equipment Violation,440,H,F,35,10/19/2017 20:17,Y,N,N,,,,Verbal Warning,,
115404,Equipment Violation,430,B,F,35,10/19/2017 20:21,Y,N,N,,,,Citation,,
115584,Moving Violation,720,H,M,51,10/19/2017 20:34,Y,N,N,,,,Field Interview,,
115653,Moving Violation,320,P,M,18,10/19/2017 20:36,Y,N,N,,,,Citation,,
115667,Equipment Violation,110,W,M,25,10/19/2017 20:38,N,N,N,,,,Verbal Warning,,
115813,Moving Violation,430,H,M,60,10/19/2017 20:49,Y,N,N,,,,Verbal Warning,,
115896,Equipment Violation,720,H,F,35,10/19/2017 20:55,Y,N,N,,,,Verbal Warning,,
115931,Moving Violation,320,W,M,24,10/19/2017 21:00,Y,N,N,,,,Citation,,
116279,Equipment Violation,430,H,F,29,10/19/2017 21:21,Y,N,N,,,,Verbal Warning,,
116445,Code Violation,720,B,M,32,10/19/2017 21:27,N,N,N,,,,Field Interview,,
116589,Moving Violation,310,A,F,30,10/19/2017 21:32,Y,N,N,,,,Verbal Warning,,
116671,Moving Violation,710,H,M,22,10/19/2017 21:35,N,N,N,,,,Verbal Warning,,
116690,Moving Violation,Unknown,H,M,35,10/19/2017 21:36,Y,N,N,,,,Verbal Warning,,
116725,Moving Violation,820,W,F,18,10/19/2017 21:36,Y,N,N,,,,Verbal Warning,,
116754,Equipment Violation,820,W,M,51,10/19/2017 21:38,Y,Y,Y,N,Y,N,ARREST,"Vehicle, Driver",4th Waiver Search
116793,Equipment Violation,120,A,F,25,10/19/2017 21:42,Y,N,N,,,,Verbal Warning,,
116858,Moving Violation,320,H,M,17,10/19/2017 21:46,Y,N,N,,,,Citation,,
116865,Moving Violation,830,H,M,21,10/19/2017 21:48,Y,N,N,,,,Citation,,
116915,Equipment Violation,120,H,M,22,10/19/2017 21:50,Y,N,N,,,,Verbal Warning,,
116969,Moving Violation,Unknown,W,M,41,10/19/2017 21:57,N,N,N,,,,Verbal Warning,,
117023,Moving Violation,930,W,M,41,10/19/2017 21:59,N,N,N,,,,Verbal Warning,,
117098,Moving Violation,620,C,M,22,10/19/2017 21:00,N,N,N,,,,Citation,,
117213,Equipment Violation,120,W,M,25,10/19/2017 22:14,Y,N,N,,,,Verbal Warning,,
117239,Moving Violation,510,W,M,30,10/19/2017 22:16,Y,N,N,,,,Verbal Warning,,
117250,Moving Violation,820,A,F,22,10/19/2017 22:16,N,N,N,,,,Verbal Warning,,
117412,Equipment Violation,320,B,M,24,10/19/2017 22:27,Y,N,N,,,,Field Interview,,
117476,Equipment Violation,430,A,M,23,10/19/2017 22:30,Y,N,N,,,,Verbal Warning,,
117516,Moving Violation,930,H,F,21,10/19/2017 22:34,N,N,N,,,,Citation,,
117573,Equipment Violation,440,H,M,50,10/19/2017 22:38,Y,N,Y,N,N,N,Verbal Warning,"Vehicle, Passenger(s)",4th Waiver Search
117654,Equipment Violation,120,W,M,25,10/19/2017 22:43,Y,N,N,,,,Verbal Warning,,
117677,Moving Violation,120,O,M,26,10/19/2017 22:44,Y,N,N,,,,Citation,,
117813,Equipment Violation,120,W,M,19,10/19/2017 22:54,Y,N,N,,,,Verbal Warning,,
117836,Moving Violation,430,W,M,50,10/19/2017 22:54,Y,N,N,,,,Verbal Warning,,
117930,Equipment Violation,440,H,M,22,10/19/2017 23:00,Y,N,N,,,,Verbal Warning,,
118282,Equipment Violation,620,W,M,21,10/19/2017 23:26,Y,N,N,,,,Citation,,
118414,Equipment Violation,120,O,M,35,10/19/2017 23:36,N,N,N,,,,none,,
118478,Code Violation,120,W,M,30,10/19/2017 23:38,N,N,N,,,,Verbal Warning,,
118493,Equipment Violation,310,W,M,37,10/19/2017 23:42,Y,N,Y,N,N,N,"Citation, Field Interview","Vehicle, Driver",40302(a) CVC
118504,Moving Violation,Unknown,A,M,18,10/19/2017 23:43,Y,N,N,,,,Citation,,
118710,Moving Violation,310,A,F,20,10/19/2017 23:54,N,N,N,,,,Verbal Warning,,
118975,Moving Violation,120,O,M,45,10/20/2017 0:05,Y,N,N,,,,Citation,,
119009,Moving Violation,430,B,M,47,10/20/2017 0:08,Y,N,N,,,,Verbal Warning,,
119130,Equipment Violation,320,H,M,29,10/20/2017 0:14,N,N,N,,,,Field Interview,,
119288,Moving Violation,510,O,M,47,10/20/2017 0:20,Y,N,N,,,,Citation,,
119370,Moving Violation,110,H,M,20,10/20/2017 0:18,Y,N,N,,,,Citation,,
119386,Equipment Violation,Unknown,H,M,20,10/20/2017 0:22,Y,N,N,,,,Citation,,
119387,Moving Violation,810,H,M,19,10/20/2017 0:23,N,N,N,,,,Citation,,
119553,Equipment Violation,720,H,M,35,10/20/2017 0:34,Y,N,N,,,,"Field Interview, Verbal Warning",,
119654,Moving Violation,Unknown,H,M,27,10/20/2017 0:41,Y,N,Y,N,N,N,Citation,"Vehicle, Driver",Consent Search
119830,Equipment Violation,820,B,M,30,10/20/2017 0:49,Y,N,N,,,,Verbal Warning,,
119933,Moving Violation,510,W,F,27,10/20/2017 0:56,Y,N,N,,,,Citation,,
120159,Equipment Violation,520,W,M,52,10/20/2017 1:12,Y,N,N,,,,Verbal Warning,,
120266,Code Violation,710,W,M,31,10/20/2017 1:19,N,N,Y,N,N,N,Field Interview,Passenger(s),COSNENT. BWC.
120350,Equipment Violation,820,B,M,35,10/20/2017 1:27,Y,N,N,,,,Verbal Warning,,
120466,Equipment Violation,440,H,M,35,10/20/2017 1:35,Y,N,N,,,,Verbal Warning,,
120781,Code Violation,620,A,M,46,10/20/2017 1:53,N,Y,Y,N,N,N,arrest,Passenger(s),Search Incident to Arrest
120844,Equipment Violation,430,B,M,25,10/20/2017 1:59,N,Y,Y,N,Y,N,Verbal Warning,Vehicle,Consent Search
121158,Moving Violation,820,H,F,45,10/20/2017 2:30,Y,N,Y,N,N,N,Citation,Passenger(s),4th Waiver Search
121429,Equipment Violation,830,A,M,24,10/20/2017 2:51,Y,N,N,,,,Verbal Warning,,
121438,Moving Violation,820,B,M,30,10/20/2017 2:52,Y,N,N,,,,Verbal Warning,,
121553,Moving Violation,430,F,M,23,10/20/2017 3:08,Y,N,N,,,,Verbal Warning,,
121656,Moving Violation,310,A,M,66,10/20/2017 3:18,Y,N,N,,,,Field Interview,,
121671,Equipment Violation,310,B,M,50,10/20/2017 3:21,Y,N,N,,,,Field Interview,,
121705,Moving Violation,430,H,M,57,10/20/2017 3:25,Y,N,N,,,,Citation,,
121821,Moving Violation,120,W,M,35,10/20/2017 3:54,Y,N,N,,,,Citation,,
122246,Moving Violation,720,H,M,56,10/20/2017 5:14,Y,N,N,,,,Citation,,
122567,Moving Violation,320,H,M,42,10/20/2017 6:33,N,N,N,,,,Citation,,
122590,Moving Violation,520,W,F,31,10/20/2017 6:33,Y,Y,Y,N,N,N,arrest,Driver,Search Incident to Arrest
122644,Moving Violation,Unknown,B,M,23,10/20/2017 6:46,N,N,N,,,,Citation,,
122816,Moving Violation,Unknown,H,M,23,10/20/2017 7:03,N,N,N,,,,Citation,,
122994,Moving Violation,430,W,M,52,10/20/2017 7:13,Y,N,N,,,,Verbal Warning,,
123007,Moving Violation,110,A,F,40,10/20/2017 7:16,N,N,N,,,,Citation,,
123101,Moving Violation,430,H,M,25,10/20/2017 7:31,Y,N,N,,,,Verbal Warning,,
123102,Equipment Violation,820,B,F,31,10/20/2017 7:31,Y,Y,Y,N,N,N,ARREST,Vehicle,Search Incident to Arrest
123459,Moving Violation,430,B,F,30,10/20/2017 8:00,Y,N,N,,,,Citation,,
123477,Moving Violation,720,H,F,33,10/20/2017 8:14,Y,N,N,,,,Citation,,
123654,Moving Violation,720,H,F,58,10/20/2017 8:25,Y,N,N,,,,Citation,,
123836,Moving Violation,230,W,M,50,10/20/2017 8:34,Y,N,N,,,,Written Warning,,
123875,Moving Violation,230,W,M,41,10/20/2017 8:39,Y,N,N,N,N,N,Written Warning,,
123910,Moving Violation,720,H,M,47,10/20/2017 8:43,Y,N,N,,,,Written Warning,,
124203,Moving Violation,720,H,M,44,10/20/2017 8:58,Y,N,N,,,,Verbal Warning,,
124267,Moving Violation,230,A,F,67,10/20/2017 9:02,Y,N,N,,,,Written Warning,,
124507,Moving Violation,810,H,F,43,10/20/2017 9:16,Y,N,N,,,,Verbal Warning,,
124522,Equipment Violation,620,W,M,19,10/20/2017 9:18,N,N,N,,,,Verbal Warning,,
125032,Moving Violation,720,H,F,38,10/20/2017 10:02,Y,N,N,,,,Citation,,
125149,Moving Violation,120,A,M,61,10/20/2017 10:05,Y,N,N,N,N,N,Citation,,
125150,Moving Violation,720,H,M,25,10/20/2017 10:10,Y,N,N,,,,Verbal Warning,,
125166,Moving Violation,830,A,M,64,10/20/2017 10:10,Y,N,N,,,,Verbal Warning,,
125324,Moving Violation,720,H,M,37,10/20/2017 10:21,Y,N,N,,,,Verbal Warning,,
125382,Equipment Violation,510,H,M,25,10/20/2017 10:24,Y,Y,Y,N,N,N,ARREST. RELEASED TO US MARSHALS,"Vehicle, Driver",Search Incident to Arrest
125636,Equipment Violation,510,H,F,33,10/20/2017 10:34,Y,N,N,,,,"Field Interview, Verbal Warning",,
125995,Equipment Violation,240,W,M,29,10/20/2017 10:56,Y,N,N,,,,Verbal Warning,,
126080,Equipment Violation,510,H,M,64,10/20/2017 10:59,Y,N,N,,,,Verbal Warning,,
126330,Equipment Violation,510,B,M,26,10/20/2017 11:18,N,N,Y,N,N,N,Verbal Warning,"Vehicle, Driver, Passenger(s)",4th Waiver Search
126341,Moving Violation,620,B,M,44,10/20/2017 11:21,Y,N,N,,,,Field Interview,,
126662,Equipment Violation,520,B,M,42,10/20/2017 11:47,Y,N,Y,N,N,N,Verbal Warning,"Vehicle, Driver",4th Waiver Search
126756,Moving Violation,110,A,F,47,10/20/2017 11:55,Y,N,N,,,,Citation,,
127124,Equipment Violation,240,F,M,53,10/20/2017 12:20,Y,N,N,,,,Citation,,
127154,Equipment Violation,310,H,M,33,10/20/2017 12:18,N,N,N,,,,Verbal Warning,,
127677,Equipment Violation,510,H,M,27,10/20/2017 13:11,Y,N,N,,,,Field Interview,,
127761,Equipment Violation,510,H,M,26,10/20/2017 13:19,Y,N,Y,N,N,N,Verbal Warning,"Vehicle, Passenger(s)",4th Waiver Search
127885,Equipment Violation,510,H,M,20,10/20/2017 13:29,Y,Y,Y,N,N,N,arrest,"Vehicle, Driver",4th Waiver Search
128028,Moving Violation,810,H,M,20,10/20/2017 13:39,Y,N,Y,N,N,N,Verbal Warning,"Vehicle, Driver",Consent Search
128490,Equipment Violation,510,H,M,29,10/20/2017 14:08,N,N,N,,,,Verbal Warning,,
128579,Code Violation,610,H,M,40,10/20/2017 14:18,Y,Y,Y,N,N,N,ARREST,Passenger(s),Search Incident to Arrest
128964,Moving Violation,440,H,F,28,10/20/2017 14:44,Y,N,N,,,,Verbal Warning,,
129456,Equipment Violation,440,B,M,45,10/20/2017 15:21,Y,N,N,N,N,N,Field Interview,,
129605,Moving Violation,320,B,M,52,10/20/2017 15:31,Y,N,N,,,,Citation,,
130086,Moving Violation,Unknown,W,F,51,10/20/2017 15:58,Y,N,N,,,,Verbal Warning,,
130199,Moving Violation,930,W,F,51,10/20/2017 16:01,Y,N,N,,,,Verbal Warning,,
130248,Moving Violation,710,H,M,41,10/20/2017 16:01,N,N,Y,N,Y,Y,Citation,Driver,4th Waiver Search
130428,Moving Violation,240,W,M,36,10/20/2017 16:12,Y,N,N,,,,Citation,,
130437,Moving Violation,320,W,F,61,10/20/2017 16:11,Y,N,N,,,,Citation,,
130750,Equipment Violation,440,B,M,18,10/20/2017 16:34,Y,N,N,N,N,N,Citation,,
130852,Equipment Violation,510,B,M,34,10/20/2017 16:37,N,N,N,,,,Verbal Warning,,
131001,Moving Violation,430,B,M,19,10/20/2017 16:47,N,N,Y,N,N,N,Field Interview,"Vehicle, Driver",4th Waiver Search
131062,Moving Violation,320,A,M,19,10/20/2017 16:48,N,N,N,,,,Citation,,
131115,Moving Violation,710,H,M,49,10/20/2017 16:52,Y,N,N,,,,Citation,,
132330,Radio Call,610,W,F,41,10/20/2017 17:59,Y,N,N,,,,Verbal Warning,,
132515,Suspect Info,610,W,M,32,10/20/2017 18:19,Y,N,Y,N,N,N,Field Interview,"Vehicle, Driver",4th Waiver Search
133011,Equipment Violation,710,H,F,44,10/20/2017 18:41,N,N,Y,N,N,Y,Citation,Vehicle,Inventory Search (prior to impound)
133476,Equipment Violation,430,W,M,19,10/20/2017 19:09,N,N,N,,,,Verbal Warning,,
133630,Code Violation,510,H,M,29,10/20/2017 19:26,Y,N,N,,,,Field Interview,,
134196,Moving Violation,430,B,F,41,10/20/2017 20:07,N,N,N,,,,Written Warning,,
134247,Equipment Violation,320,S,M,46,10/20/2017 20:10,N,N,N,,,,Field Interview,,
134367,Equipment Violation,440,B,F,18,10/20/2017 20:23,Y,N,N,,,,Verbal Warning,,
134402,Moving Violation,310,W,F,25,10/20/2017 20:22,Y,N,N,,,,Verbal Warning,,
134494,Moving Violation,320,B,F,45,10/20/2017 20:30,N,N,N,,,,Verbal Warning,,
134996,Moving Violation,320,B,F,24,10/20/2017 21:18,N,N,Y,N,N,N,Citation,Vehicle,Inventory Search (prior to impound)
135502,Moving Violation,310,F,M,39,10/20/2017 21:44,Y,N,N,,,,Citation,,
135716,Moving Violation,310,A,F,57,10/20/2017 21:56,Y,N,N,,,,Citation,,
135725,Moving Violation,120,B,F,23,10/20/2017 20:59,Y,Y,Y,N,N,N,Arrest,"Vehicle, Driver",Search Incident to Arrest
136311,Moving Violation,310,O,M,37,10/20/2017 22:16,Y,N,N,,,,Citation,,
136322,Moving Violation,930,O,F,27,10/20/2017 22:18,Y,N,N,,,,"Citation, Verbal Warning",,
136378,Equipment Violation,930,W,M,17,10/20/2017 22:21,N,N,N,,,,Verbal Warning,,
136457,Equipment Violation,830,H,F,42,10/20/2017 22:25,Y,N,N,,,,Verbal Warning,,
136582,Moving Violation,610,W,F,27,10/20/2017 22:31,Y,N,N,,,,Citation,,
136852,Moving Violation,120,H,M,28,10/20/2017 22:27,N,N,N,,,,Verbal Warning,,
136947,Moving Violation,610,W,F,60,10/20/2017 22:50,Y,N,N,,,,Citation,,
137057,Moving Violation,930,A,M,47,10/20/2017 22:52,N,N,N,,,,Citation,,
137082,Moving Violation,240,V,F,25,10/20/2017 22:54,Y,N,N,,,,Citation,,
137091,Suspect Info,830,B,M,26,10/20/2017 22:54,Y,Y,Y,N,N,N,Arrest,Driver,Search Incident to Arrest
137143,Moving Violation,310,A,M,25,10/20/2017 22:57,Y,N,N,,,,Citation,,
137187,Equipment Violation,620,O,M,48,10/20/2017 22:58,N,N,N,,,,Field Interview,,
137346,Equipment Violation,240,H,F,50,10/20/2017 23:08,Y,N,N,,,,Verbal Warning,,
137347,Moving Violation,930,B,M,25,10/20/2017 23:09,Y,N,N,,,,Verbal Warning,,
137411,Moving Violation,930,B,M,25,10/20/2017 23:11,Y,N,N,,,,Verbal Warning,,
137464,Moving Violation,310,W,F,31,10/20/2017 18:27,Y,Y,Y,N,N,Y,DUI ARREST,"Vehicle, Driver",Search Incident to Arrest
137481,Moving Violation,120,H,M,40,10/20/2017 23:16,N,N,N,N,N,N,Field Interview,Passenger(s),"Consent Search, 4th Waiver Search"
137498,Moving Violation,240,C,M,45,10/20/2017 23:17,Y,N,N,,,,testing,,
137545,Radio Call,120,H,M,38,10/20/2017 23:25,N,Y,Y,N,Y,Y,arrest,Vehicle,Contraband Visible
137562,Moving Violation,110,A,M,19,10/20/2017 23:27,Y,N,N,,,,Verbal Warning,,
137563,Moving Violation,610,W,F,51,10/20/2017 23:27,Y,N,N,,,,Citation,,
137648,Equipment Violation,110,W,F,27,10/20/2017 23:30,N,N,N,,,,Citation,,
137794,Equipment Violation,620,H,M,58,10/20/2017 23:41,Y,N,N,,,,Citation,,
138095,Code Violation,520,B,F,40,10/20/2017 23:30,Y,N,N,,,,Field Interview,,
138269,Moving Violation,240,W,M,37,10/21/2017 0:09,N,N,N,,,,Citation,,
138323,Moving Violation,620,H,M,30,10/21/2017 0:12,Y,N,N,,,,Citation,,
138509,Equipment Violation,720,H,F,23,10/21/2017 0:22,Y,N,N,,,,Verbal Warning,,
138569,Equipment Violation,930,A,M,70,10/21/2017 0:25,N,N,N,,,,Verbal Warning,,
138672,Equipment Violation,930,O,M,70,10/21/2017 0:28,N,N,N,,,,Verbal Warning,,
138812,Moving Violation,520,H,F,25,10/21/2017 0:34,N,N,N,,,,Citation,,
138896,Moving Violation,240,W,F,26,10/21/2017 0:40,N,N,N,,,,Citation,,
138911,Code Violation,930,W,M,24,10/21/2017 0:40,N,N,N,,,,Citation,,
138936,Moving Violation,240,A,M,22,10/21/2017 0:42,Y,N,N,,,,Citation,,
139009,Equipment Violation,710,H,M,29,10/21/2017 0:48,N,N,N,,,,Field Interview,,
139056,Moving Violation,320,A,M,20,10/21/2017 0:49,Y,N,N,,,,Citation,,
139123,Moving Violation,240,O,M,42,10/21/2017 0:51,N,N,N,,,,Verbal Warning,,
139211,Equipment Violation,530,W,M,24,10/21/2017 0:53,N,N,N,,,,Verbal Warning,,
139212,Equipment Violation,520,O,M,50,10/21/2017 0:55,Y,N,N,,,,Verbal Warning,,
139303,Equipment Violation,720,H,F,50,10/21/2017 1:06,Y,N,N,,,,Field Interview,,
139423,Moving Violation,240,V,M,25,10/21/2017 1:21,Y,N,N,,,,Verbal Warning,,
139619,Moving Violation,110,W,M,58,10/21/2017 1:31,Y,N,N,,,,Citation,,
139726,Moving Violation,240,B,M,37,10/21/2017 1:39,N,N,N,,,,Verbal Warning,,
139757,Equipment Violation,440,B,M,47,10/21/2017 1:42,Y,Y,Y,N,Y,Y,Citation,"Vehicle, Driver","Search Incident to Arrest, 4th Waiver Search"
139824,Moving Violation,810,W,M,53,10/21/2017 1:44,N,N,N,,,,Citation,,
140002,Moving Violation,240,W,M,43,10/21/2017 1:59,Y,N,N,,,,Verbal Warning,,
140223,Moving Violation,240,F,F,25,10/21/2017 2:25,Y,N,N,,,,Verbal Warning,,
140395,Moving Violation,430,H,F,26,10/21/2017 2:40,Y,N,N,,,,Citation,,
140725,Moving Violation,720,H,M,31,10/21/2017 3:07,Y,N,N,,,,Citation,,
141170,Moving Violation,810,B,M,51,10/21/2017 4:01,Y,Y,Y,N,N,N,ARREST,Driver,Search Incident to Arrest
141277,Equipment Violation,720,H,M,21,10/21/2017 3:30,N,Y,Y,N,Y,Y,"Citation, Field Interview, CITE AND RELEASE","Vehicle, Driver, Passenger(s)","Contraband Visible, Search Incident to Arrest, Consent Search, Observed Evidence Related to Criminal Actvity"
141545,Moving Violation,930,W,M,26,10/21/2017 5:27,Y,N,N,,,,Verbal Warning,,
141546,Moving Violation,930,W,M,26,10/21/2017 5:27,Y,N,N,,,,Verbal Warning,,
141547,Moving Violation,930,W,M,26,10/21/2017 5:28,Y,N,N,,,,Verbal Warning,,
141676,Moving Violation,430,F,F,20,10/21/2017 5:50,Y,Y,Y,N,N,N,arrest,Vehicle,Search Incident to Arrest
141709,Equipment Violation,Unknown,W,M,48,10/21/2017 6:05,N,N,N,,,,Verbal Warning,,
141850,Moving Violation,710,H,M,34,10/21/2017 6:26,Y,N,N,,,,Verbal Warning,,
142528,Moving Violation,930,H,M,55,10/21/2017 7:53,Y,N,N,,,,Verbal Warning,,
142765,Moving Violation,310,H,M,54,10/21/2017 8:12,N,N,N,,,,Written Warning,,
142932,Equipment Violation,930,W,M,35,10/21/2017 8:23,Y,N,N,,,,"Citation, y1898321",,
142956,Moving Violation,440,H,M,37,10/21/2017 8:27,Y,N,N,,,,Citation,,
143058,Equipment Violation,430,O,M,30,10/21/2017 8:35,Y,N,N,,,,"Verbal Warning, training",,
143059,Moving Violation,110,H,M,35,10/21/2017 8:35,Y,N,N,,,,Citation,,
143134,Equipment Violation,440,H,M,43,10/21/2017 8:43,Y,N,N,,,,Verbal Warning,,
143158,Equipment Violation,820,B,M,23,10/21/2017 8:51,Y,N,N,,,,Citation,,
143502,Moving Violation,310,W,F,60,10/21/2017 9:28,Y,N,N,,,,Citation,,
144067,Radio Call,230,B,M,18,10/21/2017 10:08,Y,N,N,,,,Field Interview,,
144121,Equipment Violation,930,W,M,30,10/21/2017 10:13,Y,N,N,,,,Verbal Warning,,
144290,Moving Violation,930,W,M,53,10/21/2017 10:33,Y,N,N,,,,Verbal Warning,,
144523,Moving Violation,930,W,M,19,10/21/2017 10:50,Y,N,N,,,,Written Warning,,
144575,Equipment Violation,930,I,M,60,10/21/2017 10:54,Y,N,N,,,,Citation,Driver,
144708,Moving Violation,430,B,M,70,10/21/2017 11:05,Y,N,N,,,,Verbal Warning,,
144819,Moving Violation,110,W,F,63,10/21/2017 11:10,Y,N,N,,,,Verbal Warning,,
145147,Moving Violation,930,W,M,25,10/21/2017 11:47,N,N,N,,,,Citation,,
145171,Equipment Violation,510,B,M,46,10/21/2017 11:48,Y,N,Y,N,N,N,Citation,Vehicle,Consent Search
145369,Equipment Violation,930,W,M,17,10/21/2017 12:05,Y,N,N,,,,Verbal Warning,,
145404,Moving Violation,930,O,M,55,10/21/2017 12:07,Y,N,N,,,,Citation,,
145783,Moving Violation,110,A,M,22,10/21/2017 12:39,Y,N,N,,,,Verbal Warning,,
145784,Moving Violation,930,W,F,44,10/21/2017 12:30,Y,N,N,,,,Citation,,
145839,Moving Violation,230,A,F,55,10/21/2017 12:43,N,N,N,,,,Citation,,
145919,Moving Violation,530,A,M,44,10/21/2017 12:53,Y,N,N,,,,Citation,,
145936,Moving Violation,Unknown,B,M,22,10/21/2017 12:58,N,N,N,,,,Verbal Warning,,
145966,Equipment Violation,120,B,M,46,10/21/2017 13:04,Y,Y,Y,N,Y,Y,ARREST,"Vehicle, Driver","Inventory Search (prior to impound), Search Incident to Arrest"
146136,Moving Violation,930,O,F,55,10/21/2017 13:30,Y,N,N,,,,Citation,,
146288,Equipment Violation,Unknown,W,F,22,10/21/2017 13:46,N,N,N,,,,Verbal Warning,,
146289,Equipment Violation,120,W,F,22,10/21/2017 13:48,N,N,N,,,,Verbal Warning,,
146360,Moving Violation,930,O,F,38,10/21/2017 13:59,Y,N,N,,,,Citation,,
146365,Code Violation,820,B,M,36,10/21/2017 13:59,Y,N,N,,,,Written Warning,,
146400,Equipment Violation,240,W,M,33,10/21/2017 14:06,N,N,N,,,,Verbal Warning,,
146441,Moving Violation,810,H,F,25,10/21/2017 14:12,Y,N,Y,N,Y,N,Citation,"Vehicle, Driver","Inventory Search (prior to impound), 4th Waiver Search"
146582,Code Violation,820,B,F,21,10/21/2017 14:33,Y,N,N,,,,Written Warning,,
146597,Equipment Violation,230,W,F,60,10/21/2017 14:34,Y,N,N,,,,Citation,,
146693,Moving Violation,Unknown,C,M,35,10/21/2017 14:40,N,N,N,,,,Verbal Warning,,
146938,Code Violation,830,H,M,19,10/21/2017 14:57,Y,N,N,,,,Citation,,
147028,Moving Violation,430,H,F,67,10/21/2017 15:04,N,N,N,,,,Citation,,
147029,Equipment Violation,930,B,M,80,10/21/2017 15:04,Y,N,N,,,,Citation,,
147143,Moving Violation,230,A,M,30,10/21/2017 15:10,Y,N,N,,,,Written Warning,,
147398,Code Violation,830,B,F,52,10/21/2017 15:23,Y,N,N,,,,Written Warning,,
147549,Code Violation,520,H,M,20,10/21/2017 15:30,Y,N,Y,N,N,N,Field Interview,Passenger(s),4th Waiver Search
147839,Equipment Violation,830,B,F,49,10/21/2017 15:49,Y,N,N,,,,Citation,,
148185,Moving Violation,310,W,M,25,10/21/2017 16:07,N,N,N,,,,Citation,,
148228,Equipment Violation,440,H,M,28,10/21/2017 16:10,Y,Y,Y,N,N,Y,arrest,"Vehicle, Driver","Search Incident to Arrest, Consent Search, 4th Waiver Search"
